#"+ESI Scan (3.037-11.161 min, 491 Scans) Frag=175.0V sk_bpc_157_90FA_75degrees_2h_241107_T01.d  Deconvoluted "
#Point,X(Thompsons),Y(Counts)
70,110.9596,169.586715698242
71,111.0422,318.059661865234
72,111.0758,177.768600463867
73,111.9607,148.674713134766
74,112.0498,770.501586914063
75,112.9505,1371.01318359375
76,113.0742,322.390625
77,113.9535,312.099395751953
78,114.0616,1514.65612792969
79,114.9512,594.81884765625
80,115.0518,227.235992431641
81,115.9593,407.251739501953
82,116.0475,149.51008605957
83,116.9342,191.125503540039
84,117.0751,547.495361328125
85,117.9309,272.083709716797
86,118.0701,476.840484619141
87,119.0497,206.361068725586
88,120.0799,1060.96313476563
89,121.0817,777.503540039063
90,121.9526,289.457946777344
91,122.0680,4992.60205078125
92,122.1674,144.210021972656
93,123.0722,869.950927734375
94,124.0537,970.427124023438
95,124.0869,542.728881835938
96,125.0608,130.47590637207
97,125.9464,138.076293945313
98,126.0608,923.372802734375
99,127.0617,111.311508178711
100,127.9406,635.148681640625
101,128.0434,826.039245605469
102,128.9722,207.609985351563
103,129.0541,163.833892822266
104,129.1441,195.799667358398
105,129.9645,221.189392089844
106,130.0572,578.517028808594
107,130.9610,293.394348144531
108,131.0647,117.473861694336
109,131.9619,183.937774658203
110,132.0790,276.025238037109
111,132.9556,157.192810058594
112,133.0584,143.111694335938
113,133.9743,354.884307861328
114,134.0097,350.662750244141
115,134.0444,489.728149414063
116,134.0782,477.570831298828
117,134.1069,314.225311279297
118,135.0721,151.803482055664
119,136.0803,1105.68005371094
120,137.0777,234.243667602539
121,138.0331,1920.05993652344
122,138.0712,1444.95520019531
123,138.1027,826.369323730469
124,139.0283,197.935180664063
125,139.1038,103.082489013672
126,139.9620,184.423965454102
127,140.0734,764.857177734375
128,140.9499,175.026077270508
129,141.0765,107.340278625488
130,142.0510,246.583114624023
131,144.0428,213.893981933594
132,145.0615,129.449478149414
133,146.0575,442.243133544922
134,147.0073,119.785491943359
135,147.0729,107.796371459961
136,148.0125,2290.93579101563
137,148.0925,504.902587890625
138,149.0171,256.255584716797
139,149.1071,345.446807861328
140,150.0819,724.306091308594
141,151.0737,134.943908691406
142,152.0750,792.730834960938
143,153.0747,120.51383972168
144,153.9694,387.808441162109
145,154.0704,657.966613769531
146,154.0983,579.683349609375
147,154.9688,108.094459533691
148,155.0809,113.213470458984
149,156.0360,520.451232910156
150,156.0813,335.450103759766
151,156.9875,240.13232421875
152,157.9660,207.043243408203
153,158.0733,269.61474609375
154,158.1069,185.975448608398
155,158.9504,105.23021697998
156,159.0758,117.282218933105
157,159.9658,170.97966003418
158,160.0860,234.635589599609
159,162.0880,375.67333984375
160,164.0744,774.396301269531
161,165.0791,133.500122070313
162,166.0888,827.84423828125
163,167.0870,119.68350982666
164,168.0719,3235.24072265625
165,169.0766,373.724212646484
166,170.0063,241.602661132813
167,170.0839,350.287292480469
168,170.9827,102.953071594238
169,171.0835,261.781280517578
170,171.9763,336.335388183594
171,172.0746,243.536575317383
172,173.9632,180.194564819336
173,174.0514,366.849090576172
174,174.1041,227.372680664063
175,176.0803,346.523834228516
176,176.1186,264.587432861328
177,177.1043,111.948051452637
178,178.0933,673.415893554688
179,179.0875,116.002586364746
180,180.0823,652.546203613281
181,180.1165,489.957763671875
182,181.0905,105.812324523926
183,182.0857,802.278198242188
184,183.0795,128.577621459961
185,184.0844,489.124420166016
186,185.0950,261.568267822266
187,185.2035,182.003768920898
188,186.0587,253.49967956543
189,187.9796,189.153259277344
190,188.0944,164.900390625
191,190.0904,292.568145751953
192,192.0972,414.643859863281
193,193.1023,247.128173828125
194,193.9380,125.208396911621
195,194.1013,580.662780761719
196,194.9915,114.726234436035
197,196.0909,312.981781005859
198,198.0548,294.380310058594
199,198.1621,148.492126464844
200,198.9736,120.742309570313
201,199.0992,100.698852539063
202,199.9781,219.486602783203
203,200.0854,275.669372558594
204,201.0868,151.489135742188
205,202.0434,1002.74969482422
206,203.0597,121.22681427002
207,204.0984,233.210494995117
208,206.0880,249.49348449707
209,206.1323,185.389007568359
210,208.0759,490.672332763672
211,208.1135,490.182983398438
212,210.0835,398.480926513672
213,210.1254,287.906372070313
214,212.0684,280.527221679688
215,213.0673,154.94319152832
216,214.0722,227.556167602539
217,216.0717,273.269378662109
218,218.1016,241.897247314453
219,220.1001,268.424926757813
220,221.0995,201.484008789063
221,222.0942,396.423950195313
222,223.1131,957.891845703125
223,224.0992,477.131500244141
224,225.0708,105.090553283691
225,226.0928,496.131988525391
226,227.0079,104.076545715332
227,227.1079,114.837677001953
228,227.9845,225.932022094727
229,228.0923,174.188385009766
230,230.0353,774.233581542969
231,230.1620,204.394729614258
232,231.0368,104.406478881836
233,232.0531,301.737457275391
234,232.1150,192.381271362305
235,234.1211,235.777603149414
236,236.1141,504.788696289063
237,237.1128,104.143539428711
238,238.1086,395.683410644531
239,240.1037,295.400909423828
240,241.1268,179.956832885742
241,242.0995,357.018798828125
242,243.0797,131.960189819336
243,244.0684,572.389770507813
244,245.9778,230.990768432617
245,246.1338,160.575759887695
246,248.0491,262.346588134766
247,248.1445,183.084045410156
248,250.1172,512.323974609375
249,251.1149,116.257217407227
250,252.1178,413.800109863281
251,253.0939,113.171737670898
252,254.1069,683.54541015625
253,255.1200,208.577713012695
254,256.1000,218.975341796875
255,257.0313,109.882316589355
256,258.0991,157.00032043457
257,259.1315,126.872459411621
258,260.0438,1400.23657226563
259,261.0471,148.11979675293
260,261.1351,106.567588806152
261,262.0915,147.67643737793
262,264.1161,256.615142822266
263,265.0247,111.060005187988
264,266.1183,591.460815429688
265,267.1142,133.911972045898
266,268.1158,363.347839355469
267,269.1091,113.51668548584
268,270.1083,264.886901855469
269,271.0831,157.121673583984
270,272.0682,1327.93041992188
271,272.9690,107.097991943359
272,273.0732,187.747253417969
273,273.1299,129.261383056641
274,273.9718,411.500732421875
275,274.1098,128.790115356445
276,276.0865,153.399749755859
277,277.1437,359.948822021484
278,278.1360,292.534057617188
279,280.1158,330.819793701172
280,282.1210,492.253936767578
281,282.2562,168.182037353516
282,283.0923,380.033020019531
283,284.1102,271.222473144531
284,285.0358,226.412445068359
285,285.1347,107.342964172363
286,286.1101,201.179443359375
287,287.1604,167.631881713867
288,288.0384,4484.66796875
289,289.0405,486.205230712891
290,289.1423,907.080871582031
291,290.0322,225.458999633789
292,290.1448,256.350677490234
293,290.9821,111.520500183105
294,291.1535,174.922698974609
295,291.9856,294.822021484375
296,292.1414,231.44091796875
297,293.0137,126.61791229248
298,293.1441,108.844673156738
299,294.1235,492.656036376953
300,295.1325,121.381256103516
301,296.1243,366.329223632813
302,298.1179,294.613739013672
303,300.0665,616.613342285156
304,301.0927,107.975151062012
305,301.9672,410.236755371094
306,302.1216,561.936462402344
307,303.1445,268.425811767578
308,304.0128,222.603576660156
309,304.1476,122.110916137695
310,305.1451,228.707946777344
311,306.1458,177.966094970703
312,307.1545,137.473114013672
313,308.1353,346.263488769531
314,309.1428,106.528816223145
315,310.1279,367.997680664063
316,310.2787,147.72721862793
317,311.0806,544.621887207031
318,312.1326,427.035980224609
319,313.0324,196.906860351563
320,313.1384,116.042221069336
321,314.1174,181.163284301758
322,316.0333,3611.04125976563
323,316.1958,157.708908081055
324,317.0361,434.310974121094
325,317.1663,170.423110961914
326,318.0261,212.778335571289
327,318.1620,124.297508239746
328,318.9728,200.437362670898
329,319.1642,133.38459777832
330,319.9763,569.675354003906
331,320.1560,121.745651245117
332,321.0016,194.769088745117
333,321.1484,129.888366699219
334,322.1328,250.9892578125
335,323.1759,264.007049560547
336,324.1477,300.323059082031
337,324.2683,195.596267700195
338,326.1290,257.699401855469
339,328.1350,406.501190185547
340,329.1444,108.602600097656
341,330.1331,149.086441040039
342,331.1718,160.446899414063
343,332.0076,195.217849731445
344,332.1570,102.839660644531
345,333.1680,208.775146484375
346,334.1486,144.843154907227
347,335.1842,648.619750976563
348,336.1678,253.981643676758
349,337.1738,125.839088439941
350,338.1374,254.306625366211
351,339.1198,110.464050292969
352,340.1477,515.699157714844
353,341.1544,126.949989318848
354,342.1418,193.051223754883
355,344.1119,189.228729248047
356,345.1591,109.624153137207
357,346.1501,180.647567749023
358,346.9658,112.133163452148
359,347.1774,216.224975585938
360,347.9710,462.425048828125
361,348.1658,125.805038452148
362,348.9899,109.512519836426
363,349.1849,179.196655273438
364,350.0034,102.411735534668
365,350.1656,164.369094848633
366,351.1797,327.001800537109
367,351.3216,375.464477539063
368,352.1578,273.896911621094
369,352.3211,151.776214599609
370,353.1740,108.554428100586
371,354.1415,229.106033325195
372,355.9565,137.325942993164
373,356.1431,328.941345214844
374,358.2123,1560.86340332031
375,359.2113,329.342895507813
376,360.1594,129.992538452148
377,361.1840,145.739685058594
378,363.1820,594.070617675781
379,364.1748,198.283386230469
380,365.1868,193.057373046875
381,366.1585,203.175567626953
382,367.1903,168.319351196289
383,368.1555,292.435211181641
384,369.1731,115.539260864258
385,370.1272,224.379486083984
386,370.3060,125.806915283203
387,372.1274,134.802459716797
388,374.1641,129.743072509766
389,375.1874,105.712730407715
390,375.9921,103.738243103027
391,377.1908,192.716827392578
392,378.1777,108.755081176758
393,379.1950,226.808685302734
394,380.1721,194.458892822266
395,381.2044,245.356018066406
396,382.1665,193.217559814453
397,384.1588,198.025665283203
398,386.1754,253.86767578125
399,388.1637,107.775894165039
400,390.2392,168.899169921875
401,391.2131,155.803512573242
402,392.1920,117.408660888672
403,393.2058,157.449798583984
404,394.1662,110.308128356934
405,395.2007,124.877769470215
406,396.1718,224.095733642578
407,397.2000,193.917510986328
408,398.1764,206.135818481445
409,400.1657,142.482528686523
410,402.1694,145.883209228516
411,403.1960,104.300712585449
412,405.2049,139.274353027344
413,407.2063,182.068420410156
414,408.1601,109.757461547852
415,409.2200,417.469390869141
416,410.1971,189.513488769531
417,411.2035,123.652275085449
418,412.1709,190.849365234375
419,414.1777,209.341537475586
420,416.1679,107.847183227539
421,419.2095,143.694061279297
422,420.1910,166.293441772461
423,421.2158,189.249908447266
424,423.2065,139.618637084961
425,424.1966,164.164321899414
426,425.2137,208.911682128906
427,426.1843,170.20524597168
428,428.1756,135.044967651367
429,429.1898,118.418685913086
430,430.1655,117.166458129883
431,435.2141,113.176918029785
432,437.2141,433.072692871094
433,438.2043,154.262496948242
434,439.2187,146.586807250977
435,440.1894,123.417152404785
436,442.1879,157.393249511719
437,444.1517,132.297149658203
438,447.2051,115.653137207031
439,451.2196,122.251167297363
440,453.2309,152.744110107422
441,454.1960,116.461730957031
442,455.2387,214.076553344727
443,456.2066,128.163101196289
444,458.1905,109.075859069824
445,460.2076,107.245475769043
446,465.2366,134.121353149414
447,467.2367,121.656280517578
448,468.2101,105.454681396484
449,469.2265,101.682632446289
450,470.1970,106.97216796875
451,471.2316,160.175506591797
452,472.1904,112.462631225586
453,473.2379,989.56591796875
454,474.0644,167.305786132813
455,474.2365,284.339202880859
456,475.2233,111.254005432129
457,477.2285,100.305534362793
458,479.2309,104.448577880859
459,481.2348,134.960693359375
460,483.2504,234.352340698242
461,484.2185,121.862983703613
462,491.2125,116.660316467285
463,495.2440,165.415374755859
464,497.2382,109.189720153809
465,498.1569,101.354461669922
466,499.2429,136.564453125
467,500.0912,337.952911376953
468,500.2287,118.963508605957
469,501.2124,175.267730712891
470,509.2251,109.8310546875
471,511.2529,168.860809326172
472,520.0792,125.624755859375
473,527.2008,114.69149017334
474,528.0856,159.850296020508
475,529.0434,447.632598876953
476,529.2697,145.547775268555
477,530.0483,699.266967773438
478,530.2306,236.189147949219
479,530.7350,103.215141296387
480,531.0579,175.745895385742
481,531.2384,106.248390197754
482,536.1218,110.712272644043
483,538.1197,177.428009033203
484,541.2629,103.066513061523
485,545.2665,111.458755493164
486,554.1058,203.508438110352
487,556.0780,740.161987304688
488,557.0907,237.821640014648
489,557.2815,187.794509887695
490,558.0624,135.595809936523
491,558.2627,127.46753692627
492,566.0299,135.0341796875
493,566.2064,158.175231933594
494,576.0494,167.150177001953
495,583.0072,111.576217651367
496,584.0586,200.256698608398
497,585.0299,951.431335449219
498,586.0364,1323.29187011719
499,587.0390,341.571960449219
500,588.0421,146.034637451172
501,603.2982,117.602363586426
502,609.1666,196.231323242188
503,610.1265,171.48046875
504,611.1612,113.511756896973
505,612.0719,362.179290771484
506,613.0679,133.609252929688
507,622.0126,132.994583129883
508,627.1886,120.909683227539
509,628.1528,110.643363952637
510,631.3139,118.359703063965
511,632.0356,124.358596801758
512,638.9685,125.451667785645
513,639.9978,102.362533569336
514,641.0172,497.653778076172
515,642.0245,684.554382324219
516,643.0272,200.965026855469
517,643.2776,116.071884155273
518,644.0264,104.76473236084
519,680.3325,139.296569824219
520,681.3379,109.422882080078
521,683.1886,148.949478149414
522,684.0553,207.302520751953
523,684.2179,126.539405822754
524,685.1603,100.641929626465
525,702.2850,124.773414611816
526,712.3291,178.760635375977
527,714.2509,111.298408508301
528,716.3807,113.857368469238
529,735.8058,241.062606811523
530,737.8576,121.624214172363
531,738.3183,102.598274230957
532,740.0323,119.851982116699
533,753.9459,110.512725830078
534,777.3834,604.679138183594
535,778.3877,298.870758056641
536,892.4089,391.566284179688
537,893.4166,161.56999206543
538,945.8012,149.693603515625
539,946.1272,200.309631347656
540,946.4641,195.379409790039
541,946.8047,112.346488952637
542,963.4506,607.629943847656
543,964.4408,447.823852539063
544,1078.4816,747.725830078125
545,1079.4807,398.230194091797
546,1080.4772,202.741394042969
547,1133.5320,155.217544555664
548,1134.5396,145.629791259766
549,1214.6094,211.95198059082
550,1215.6211,125.190452575684
551,1232.6207,1050.85241699219
552,1233.6275,686.91015625
553,1234.6248,311.533905029297
554,1301.6117,244.521728515625
555,1302.6151,194.783599853516
556,1319.6189,1117.49255371094
557,1320.6196,805.952880859375
558,1321.6274,378.127838134766
559,1322.6272,185.070571899414
560,1373.5457,117.75675201416
561,1374.5486,109.02229309082
562,1382.6623,249.751953125
563,1383.6780,181.181488037109
564,1384.6527,105.896743774414
565,1400.6758,1945.70336914063
566,1401.6817,1477.24255371094
567,1402.6778,663.529602050781
568,1403.6950,235.116149902344
569,1418.7007,14046.5654296875
570,1419.1662,678.478149414063
571,1419.7014,11258.1767578125
572,1420.1688,652.818359375
573,1420.6969,4889.3623046875
574,1421.1724,356.812438964844
575,1421.6961,1522.4296875
576,1422.6910,526.665466308594
577,1423.6950,204.100189208984
578,1440.6639,234.92546081543
579,1441.6786,173.91130065918
580,1442.6568,232.741836547852
581,1443.6774,143.460983276367
582,1446.6845,315.283111572266
583,1447.7025,231.787628173828
584,1448.6823,126.91724395752
585,1454.6063,195.410491943359
586,1455.6116,132.178146362305
587,1456.6276,210.575408935547
588,1457.6485,135.240570068359
589,1472.6060,690.786987304688
590,1473.6137,481.891937255859
591,1474.6163,256.912170410156
