#"+ESI Scan (3.109-12.975 min, 596 Scans) Frag=175.0V sk_pepide1_95FA_95degrees_3h_241101_T01.d  Deconvoluted "
#Point,X(Thompsons),Y(Counts)
706,831.3255,176.681060791016
707,833.3270,191.46012878418
708,834.3250,125.555999755859
709,835.3471,144.159561157227
710,836.3321,103.333717346191
711,836.7977,115.336929321289
712,837.3210,3280.26416015625
713,837.8017,178.095016479492
714,838.3119,3118.21264648438
715,839.3139,1336.87414550781
716,840.3157,683.045837402344
717,840.8151,177.723007202148
718,841.3287,334.738159179688
719,842.3141,204.492950439453
720,843.3376,156.640182495117
721,844.3255,110.004440307617
722,845.3365,154.542266845703
723,847.3228,196.972610473633
724,848.2900,1001.89471435547
725,849.3032,523.978271484375
726,850.3064,263.460754394531
727,850.7971,111.36198425293
728,851.3211,253.340682983398
729,851.8039,186.323944091797
730,852.3205,246.295715332031
731,852.8048,105.886505126953
732,853.3634,162.815155029297
733,855.3342,19867.52734375
734,855.5866,810.505981445313
735,855.8423,294.687408447266
736,856.3329,8790.0859375
737,856.5893,424.103973388672
738,857.3319,3278.4462890625
739,858.3307,957.573120117188
740,859.3303,384.604644775391
741,861.3313,282.668121337891
742,861.8135,113.166984558105
743,862.3317,146.836990356445
744,863.3333,204.555191040039
745,864.3228,137.330215454102
746,865.3151,3735.359375
747,865.8016,165.42350769043
748,866.3093,2718.373046875
749,867.3111,1189.48107910156
750,867.8091,130.6279296875
751,868.3174,1070.53015136719
752,868.8206,585.403015136719
753,869.3282,625.734436035156
754,869.8195,211.894943237305
755,870.3178,273.313995361328
756,871.3342,197.249740600586
757,872.3505,482.865509033203
758,873.3444,405.365051269531
759,873.8064,160.967742919922
760,874.3210,398.332733154297
761,874.8122,235.950164794922
762,875.3217,267.760925292969
763,875.8055,107.415100097656
764,877.3333,433.949615478516
765,877.8252,136.074203491211
766,878.3328,223.422546386719
767,879.3268,209.027191162109
768,880.3141,173.504272460938
769,881.3225,201.768264770508
770,881.8072,102.658714294434
771,883.3272,24790.666015625
772,883.5846,925.089477539063
773,883.8041,401.466247558594
774,884.3273,11052.314453125
775,884.5879,507.077087402344
776,885.3268,4197.259765625
777,886.3258,1248.00231933594
778,887.3291,426.648864746094
779,888.3134,290.586944580078
780,888.8102,145.324737548828
781,889.3325,221.589569091797
782,891.3383,281.702972412109
783,891.8272,141.120315551758
784,892.3213,157.057067871094
785,893.3069,328.02734375
786,894.2996,495.260070800781
787,895.3092,337.926727294922
788,895.8051,111.634704589844
789,896.3163,449.459747314453
790,896.8174,301.505218505859
791,897.3317,406.654846191406
792,897.8185,140.897308349609
793,898.3384,208.706771850586
794,899.3501,203.827774047852
795,900.3503,2486.33764648438
796,901.3483,1394.23718261719
797,902.3443,616.758850097656
798,903.3362,345.145446777344
799,904.3320,184.71858215332
800,904.8304,199.428863525391
801,905.3255,438.422668457031
802,905.8271,133.535110473633
803,906.3244,227.801681518555
804,907.3283,168.196014404297
805,908.2991,176.423309326172
806,909.2774,315.943786621094
807,910.3025,300.199096679688
808,910.8063,154.225280761719
809,911.3223,11249.0244140625
810,911.5827,406.989227294922
811,912.3225,5168.71435546875
812,913.3245,2132.34350585938
813,914.3265,700.281066894531
814,915.3386,255.018035888672
815,916.3245,164.204498291016
816,917.3475,131.70817565918
817,919.3544,175.992202758789
818,920.3214,118.31071472168
819,921.3203,155.623153686523
820,922.3269,128.404571533203
821,923.3345,146.208343505859
822,924.3338,121.40795135498
823,925.3515,187.4580078125
824,926.3589,223.853088378906
825,927.3672,266.4521484375
826,927.8550,120.344635009766
827,928.3474,2691.20361328125
828,929.3461,1485.8828125
829,930.3451,648.188598632813
830,931.3354,354.872680664063
831,932.3355,190.144149780273
832,933.3271,227.283096313477
833,934.3296,135.364822387695
834,935.3535,111.011528015137
835,936.3245,150.007736206055
836,937.2717,273.178405761719
837,938.3000,204.419067382813
838,939.3198,631.139282226563
839,940.3290,393.448608398438
840,941.3441,311.506500244141
841,941.8540,117.877235412598
842,942.3520,207.011383056641
843,943.3834,123.359428405762
844,949.3504,107.536598205566
845,950.3626,131.351165771484
846,951.3627,123.557266235352
847,953.3664,141.51106262207
848,954.3615,257.196899414063
849,955.3674,243.798034667969
850,956.3597,452.946075439453
851,957.3662,260.892059326172
852,958.3630,154.20703125
853,959.3602,131.866973876953
854,964.3621,122.515411376953
855,965.3172,127.46647644043
856,966.3417,116.377952575684
857,967.3625,145.470855712891
858,968.3588,177.716232299805
859,969.3716,142.32080078125
860,970.3654,152.669494628906
861,971.3874,160.090316772461
862,972.3829,116.858467102051
863,973.4079,105.437126159668
864,975.3897,107.304702758789
865,981.3832,114.408836364746
866,982.3609,185.502822875977
867,983.3754,155.577514648438
868,984.3713,357.608795166016
869,985.3784,224.111709594727
870,986.3738,133.153610229492
871,996.3874,136.251113891602
872,997.3989,119.851295471191
873,998.3678,155.17301940918
874,999.3820,194.514236450195
875,1000.3813,128.474456787109
876,1001.4028,137.126251220703
877,1010.4039,138.955352783203
878,1011.4075,124.685836791992
879,1012.3722,278.344635009766
880,1013.3838,184.37434387207
881,1014.3844,120.382308959961
882,1024.3997,113.554809570313
883,1025.4098,100.305908203125
884,1026.3808,104.194900512695
885,1027.3883,142.808319091797
886,1029.3977,137.292129516602
887,1038.4201,161.87043762207
888,1039.4307,131.848968505859
889,1040.3879,148.083282470703
890,1041.4070,125.450408935547
891,1054.3682,109.307968139648
892,1055.3880,122.375465393066
893,1066.4178,122.659866333008
894,1067.4275,121.516479492188
895,1083.4277,129.306701660156
896,1092.4329,105.415603637695
897,1111.4317,195.119583129883
898,1112.4299,128.027038574219
899,1137.4493,102.087257385254
900,1139.4350,168.944686889648
901,1140.4299,119.775253295898
902,1156.4535,131.128463745117
903,1166.4525,111.929809570313
904,1167.4507,104.912490844727
905,1176.4488,116.979690551758
906,1183.4956,225.298568725586
907,1184.4817,184.139663696289
908,1185.4799,120.215454101563
909,1193.4657,107.588401794434
910,1194.4639,153.345642089844
911,1195.4556,128.424789428711
912,1204.4434,104.229515075684
913,1205.4395,102.367057800293
914,1211.4935,880.1484375
915,1212.5038,676.952880859375
916,1213.4931,210.754302978516
917,1214.4734,123.139503479004
918,1221.4678,146.073608398438
919,1222.4619,163.144836425781
920,1223.4640,136.532272338867
921,1224.4552,109.1220703125
922,1228.4782,107.484596252441
923,1229.4839,100.370971679688
924,1237.4500,100.033279418945
925,1238.5198,351.728302001953
926,1239.4883,1093.33471679688
927,1240.4899,520.977111816406
928,1241.4939,327.513793945313
929,1242.4794,167.170486450195
930,1243.4666,109.860900878906
931,1246.4509,110.707885742188
932,1247.4558,101.640678405762
933,1249.4648,122.415092468262
934,1250.4624,127.046165466309
935,1251.4619,117.942276000977
936,1252.4366,172.570404052734
937,1253.4426,132.591583251953
938,1254.4472,100.647872924805
939,1256.5025,217.19091796875
940,1257.5016,350.672882080078
941,1258.4978,228.182022094727
942,1259.4873,150.808135986328
943,1260.4681,142.04606628418
944,1261.4631,115.635391235352
945,1264.4447,109.582382202148
946,1265.4494,118.430374145508
947,1266.4506,108.067993164063
948,1267.4826,490.67919921875
949,1268.4828,393.315155029297
950,1269.4833,247.538635253906
951,1270.4658,153.78401184082
952,1271.4644,109.47452545166
953,1273.4706,109.172576904297
954,1274.4900,160.001647949219
955,1275.4881,125.682571411133
956,1278.4669,114.952827453613
957,1279.4671,116.960289001465
958,1280.4578,113.179679870605
959,1281.4619,107.676284790039
960,1284.5013,324.595489501953
961,1285.5027,221.859252929688
962,1286.4952,132.968780517578
963,1287.4827,125.577560424805
964,1288.4648,116.639854431152
965,1289.4653,111.989631652832
966,1290.4619,101.391426086426
967,1293.4697,141.341537475586
968,1294.4594,110.820472717285
969,1295.4756,196.284454345703
970,1296.4765,173.53955078125
