#"+ESI Scan (7.951-10.604 min, 161 Scans) Frag=175.0V sk_vip_95FA_95degrees_3h_241101_T01.d  Deconvoluted "
#Point,X(Thompsons),Y(Counts)
291,526.2438,137.716018676758
292,529.2730,144.146011352539
293,531.2681,128.312744140625
294,533.2496,259.852447509766
295,534.2449,121.703025817871
296,537.2376,125.886489868164
297,538.2548,123.382820129395
298,539.2833,166.155242919922
299,541.2663,102.349021911621
300,543.2697,103.944610595703
301,545.2726,122.632995605469
302,546.2776,105.675827026367
303,547.2924,138.567260742188
304,548.2834,127.821380615234
305,549.2755,119.560173034668
306,550.2752,106.80793762207
307,551.0754,117.742340087891
308,551.2476,1603.44470214844
309,552.2566,580.594909667969
310,553.2699,201.105392456055
311,554.2722,159.938522338867
312,555.2745,117.09220123291
313,556.2755,130.982696533203
314,559.2907,424.406341552734
315,559.5117,229.828903198242
316,561.2407,542.789733886719
317,562.2619,335.895294189453
318,562.4426,222.233734130859
319,569.2842,213.310073852539
320,571.2843,163.470397949219
321,572.2766,122.967750549316
322,574.2848,191.855133056641
323,575.2868,282.737945556641
324,576.2946,134.041900634766
325,576.5031,138.138793945313
326,578.2744,210.823684692383
327,579.2432,3215.408203125
328,580.2496,1135.67407226563
329,580.6774,204.951904296875
330,581.2592,329.690582275391
331,582.1015,205.438659667969
332,582.2873,221.673538208008
333,583.2790,126.577507019043
334,584.2840,142.750183105469
335,586.2930,286.92578125
336,587.8700,230.685577392578
337,588.2955,180.711151123047
338,589.2709,150.605285644531
339,590.2956,169.865768432617
340,592.0826,205.168930053711
341,593.7030,277.440612792969
342,593.9114,249.294082641602
343,596.2907,300.709991455078
344,596.4915,222.053848266602
345,597.9106,210.381118774414
346,598.3040,414.621002197266
347,600.3004,256.008941650391
348,602.0892,290.213897705078
349,602.2905,290.555114746094
350,604.2924,231.14860534668
351,606.7007,277.633422851563
352,606.8999,426.558410644531
353,607.2424,2001.75268554688
354,607.5031,282.416809082031
355,611.3117,596.214416503906
356,611.5294,397.531158447266
357,612.3061,303.654693603516
358,612.5353,289.783630371094
359,616.5186,658.169860839844
360,616.7030,342.150695800781
361,619.3147,1385.42895507813
362,619.5150,2180.04907226563
363,619.9217,2006.966796875
364,621.3186,319.637634277344
365,622.3121,216.617248535156
366,623.8361,388.611755371094
367,624.0834,236.460357666016
368,624.2714,1057.44360351563
369,625.2950,600.821105957031
370,626.2966,268.417419433594
371,628.3236,547.471130371094
372,632.3142,246.684219360352
373,632.5912,181.472503662109
374,633.1142,259.741088867188
375,633.3095,248.744369506836
376,635.3260,562.044067382813
377,635.5771,319.788360595703
378,636.3188,222.41845703125
379,636.5727,411.838836669922
380,637.0796,488.630584716797
381,637.5678,231.119415283203
382,639.3155,182.503173828125
383,640.3196,187.362930297852
384,643.3214,193.776397705078
385,646.3198,169.423095703125
386,650.3269,283.364227294922
387,651.3318,199.564239501953
388,657.3194,280.858795166016
389,659.5319,253.061447143555
390,660.3277,190.034561157227
391,664.0871,233.124542236328
392,665.3362,362.840454101563
393,665.5454,218.78727722168
394,665.7136,227.302764892578
395,666.3270,236.428863525391
396,667.5423,247.198959350586
397,670.1094,260.017974853516
398,671.5418,319.073669433594
399,677.3301,400.966186523438
400,679.3388,472.017395019531
401,679.5403,269.443267822266
402,683.1264,348.414886474609
403,683.3349,319.354644775391
404,684.9231,467.206085205078
405,688.7064,417.515563964844
406,690.3329,574.8798828125
407,690.5402,420.609283447266
408,690.7341,324.983764648438
409,691.1146,249.898391723633
410,691.3335,321.204742431641
411,694.3446,396.137237548828
412,695.5404,408.340362548828
413,695.9234,252.684600830078
414,698.0612,220.725463867188
415,699.6517,446.602478027344
416,702.3239,377.5390625
417,704.3440,262.980163574219
418,708.3542,217.493179321289
419,711.3611,406.73681640625
420,712.3221,400.656433105469
421,712.6347,225.590057373047
422,715.5642,246.78857421875
423,717.0674,435.002685546875
424,717.3596,553.367248535156
425,718.3766,551.18994140625
426,719.3678,555.404174804688
427,719.6280,258.732482910156
428,720.9343,586.508605957031
429,721.3590,463.553527832031
430,721.6055,308.244049072266
431,722.3457,201.378051757813
432,723.8702,344.272827148438
433,726.3619,930.690002441406
434,726.5827,483.354675292969
435,726.7771,346.036865234375
436,728.1089,441.759490966797
437,728.3738,431.127624511719
438,729.3650,188.538070678711
439,730.3323,303.413696289063
440,731.3352,219.761856079102
441,733.1103,323.437255859375
442,733.3628,286.149383544922
443,735.1223,449.513031005859
444,735.6701,231.421524047852
445,741.8738,543.097961425781
446,742.3790,420.331848144531
447,742.8801,256.727111816406
448,745.8247,605.578308105469
449,747.3829,403.870880126953
450,750.3746,315.962982177734
451,751.0871,205.269058227539
452,752.8611,491.062530517578
453,754.6847,918.387878417969
454,757.3759,615.718811035156
455,757.6167,408.040832519531
456,759.6306,418.374328613281
